Date,Open,High,Low,Close,Adj Close,Volume
2014-06-17,2.595000,2.659000,2.564000,2.623000,2.623000,0
2014-06-24,2.610000,2.619000,2.507000,2.516000,2.516000,0
2014-07-01,2.550000,2.692000,2.545000,2.617000,2.617000,0
2014-07-08,2.597000,2.601000,2.494000,2.549000,2.549000,0
2014-07-15,2.547000,2.570000,2.448000,2.474000,2.474000,0
2014-07-22,2.496000,2.522000,2.449000,2.491000,2.491000,0
2014-07-29,2.478000,2.614000,2.451000,2.491000,2.491000,0
2014-08-05,2.494000,2.525000,2.300000,2.420000,2.420000,0
2014-08-12,2.431000,2.460000,2.305000,2.387000,2.387000,0
2014-08-19,2.363000,2.444000,2.361000,2.387000,2.387000,0
2014-08-26,2.387000,2.400000,2.322000,2.343000,2.343000,0
2014-09-02,2.393000,2.487000,2.382000,2.469000,2.469000,0
2014-09-09,2.500000,2.616000,2.482000,2.591000,2.591000,0
2014-09-16,2.556000,2.642000,2.547000,2.566000,2.566000,0
2014-09-23,2.549000,2.569000,2.479000,2.491000,2.491000,0
2014-09-30,2.504000,2.511000,2.386000,2.425000,2.425000,0
2014-10-07,2.418000,2.418000,2.286000,2.286000,2.286000,0
2014-10-14,2.190000,2.236000,1.868000,2.181000,2.181000,0
2014-10-21,2.211000,2.300000,2.195000,2.257000,2.257000,0
2014-10-28,2.284000,2.384000,2.255000,2.348000,2.348000,0
2014-11-04,2.319000,2.407000,2.294000,2.359000,2.359000,0
2014-11-11,2.360000,2.377000,2.290000,2.340000,2.340000,0
2014-11-18,2.328000,2.363000,2.303000,2.310000,2.310000,0
2014-11-25,2.301000,2.317000,2.155000,2.218000,2.218000,0
2014-12-02,2.246000,2.331000,2.243000,2.257000,2.257000,0
2014-12-09,2.239000,2.239000,2.080000,2.116000,2.116000,0
2014-12-16,2.047000,2.225000,2.045000,2.162000,2.162000,0
2014-12-23,2.172000,2.301000,2.172000,2.207000,2.207000,0
2014-12-30,2.190000,2.213000,2.037000,2.039000,2.039000,0
2015-01-06,1.968000,2.030000,1.889000,1.912000,1.912000,0
2015-01-13,1.876000,1.945000,1.700000,1.815000,1.815000,0
2015-01-20,1.827000,1.953000,1.761000,1.828000,1.828000,0
2015-01-27,1.794000,1.830000,1.651000,1.673000,1.673000,0
2015-02-03,1.717000,1.953000,1.717000,1.948000,1.948000,0
2015-02-10,2.014000,2.040000,1.959000,2.021000,2.021000,0
2015-02-17,2.028000,2.152000,2.016000,2.059000,2.059000,0
2015-02-24,2.075000,2.108000,1.931000,2.084000,2.084000,0
2015-03-03,2.100000,2.259000,2.077000,2.195000,2.195000,0
2015-03-10,2.158000,2.160000,2.042000,2.098000,2.098000,0
2015-03-17,2.051000,2.072000,1.909000,1.915000,1.915000,0
2015-03-24,1.903000,2.009000,1.852000,1.963000,1.963000,0
2015-03-31,1.939000,1.968000,1.843000,1.904000,1.904000,0
2015-04-07,1.913000,1.972000,1.878000,1.939000,1.939000,0
2015-04-14,1.918000,1.926000,1.845000,1.895000,1.895000,0
2015-04-21,1.869000,1.989000,1.865000,1.924000,1.924000,0
2015-04-28,1.928000,2.142000,1.926000,2.135000,2.135000,0
2015-05-05,2.142000,2.278000,2.101000,2.274000,2.274000,0
2015-05-12,2.335000,2.335000,2.134000,2.228000,2.228000,0
2015-05-19,2.214000,2.301000,2.171000,2.215000,2.215000,0
2015-05-26,2.190000,2.213000,2.092000,2.192000,2.192000,0
2015-06-02,2.213000,2.438000,2.211000,2.381000,2.381000,0
2015-06-09,2.386000,2.489000,2.313000,2.358000,2.358000,0
2015-06-16,2.324000,2.403000,2.260000,2.360000,2.360000,0
2015-06-23,2.389000,2.489000,2.328000,2.331000,2.331000,0
2015-06-30,2.362000,2.470000,2.276000,2.278000,2.278000,0
2015-07-07,2.226000,2.461000,2.187000,2.430000,2.430000,0
2015-07-14,2.427000,2.432000,2.336000,2.372000,2.372000,0
2015-07-21,2.400000,2.403000,2.210000,2.228000,2.228000,0
2015-07-28,2.261000,2.320000,2.139000,2.150000,2.150000,0
2015-08-04,2.173000,2.293000,2.166000,2.238000,2.238000,0
2015-08-11,2.168000,2.221000,2.082000,2.150000,2.150000,0
2015-08-18,2.168000,2.230000,1.905000,1.997000,1.997000,0
2015-08-25,2.063000,2.207000,2.049000,2.200000,2.200000,0
2015-09-01,2.165000,2.199000,2.114000,2.128000,2.128000,0
2015-09-08,2.162000,2.254000,2.160000,2.180000,2.180000,0
2015-09-15,2.172000,2.303000,2.130000,2.214000,2.214000,0
2015-09-22,2.171000,2.198000,2.081000,2.095000,2.095000,0
2015-09-29,2.113000,2.114000,1.906000,2.056000,2.056000,0
2015-10-06,2.046000,2.138000,2.030000,2.090000,2.090000,0
2015-10-13,2.062000,2.078000,1.979000,2.028000,2.028000,0
2015-10-20,2.055000,2.097000,2.003000,2.058000,2.058000,0
2015-10-27,2.041000,2.189000,2.009000,2.187000,2.187000,0
2015-11-03,2.194000,2.377000,2.189000,2.342000,2.342000,0
2015-11-10,2.327000,2.353000,2.243000,2.273000,2.273000,0
2015-11-17,2.285000,2.313000,2.231000,2.250000,2.250000,0
2015-11-24,2.217000,2.250000,2.206000,2.218000,2.218000,0
2015-12-01,2.229000,2.356000,2.145000,2.225000,2.225000,0
2015-12-08,2.209000,2.271000,2.132000,2.225000,2.225000,0
2015-12-15,2.239000,2.332000,2.172000,2.197000,2.197000,0
2015-12-22,2.202000,2.280000,2.197000,2.225000,2.225000,0
2015-12-29,2.252000,2.325000,2.200000,2.245000,2.245000,0
2016-01-05,2.243000,2.261000,2.119000,2.158000,2.158000,0
2016-01-12,2.195000,2.198000,1.988000,2.033000,2.033000,0
2016-01-19,2.068000,2.089000,1.939000,2.022000,2.022000,0
2016-01-26,1.996000,2.052000,1.911000,1.966000,1.966000,0
2016-02-02,1.923000,1.924000,1.733000,1.735000,1.735000,0
2016-02-09,1.736000,1.769000,1.567000,1.748000,1.748000,0
2016-02-16,1.786000,1.847000,1.729000,1.766000,1.766000,0
2016-02-23,1.780000,1.814000,1.649000,1.740000,1.740000,0
2016-03-01,1.749000,1.918000,1.728000,1.902000,1.902000,0
2016-03-08,1.846000,1.986000,1.804000,1.963000,1.963000,0
2016-03-15,1.940000,2.002000,1.864000,1.923000,1.923000,0
2016-03-22,1.896000,1.939000,1.853000,1.870000,1.870000,0
2016-03-29,1.872000,1.872000,1.762000,1.779000,1.779000,0
2016-04-05,1.736000,1.774000,1.685000,1.724000,1.724000,0
2016-04-12,1.757000,1.804000,1.740000,1.773000,1.773000,0
2016-04-19,1.789000,1.907000,1.766000,1.902000,1.902000,0
2016-04-26,1.920000,1.941000,1.816000,1.865000,1.865000,0
2016-05-03,1.818000,1.818000,1.705000,1.760000,1.760000,0
2016-05-10,1.758000,1.768000,1.705000,1.753000,1.753000,0
2016-05-17,1.760000,1.882000,1.736000,1.838000,1.838000,0
2016-05-24,1.846000,1.880000,1.821000,1.851000,1.851000,0
2016-05-31,1.874000,1.890000,1.699000,1.723000,1.723000,0
2016-06-07,1.726000,1.726000,1.610000,1.616000,1.616000,0
2016-06-14,1.591000,1.682000,1.518000,1.670000,1.670000,0
2016-06-21,1.680000,1.748000,1.450000,1.460000,1.460000,0
2016-06-28,1.478000,1.512000,1.414000,1.456000,1.456000,0
2016-07-05,1.402000,1.441000,1.336000,1.434000,1.434000,0
2016-07-12,1.474000,1.604000,1.459000,1.587000,1.587000,0
2016-07-19,1.553000,1.628000,1.544000,1.571000,1.571000,0
2016-07-26,1.559000,1.587000,1.458000,1.496000,1.496000,0
2016-08-02,1.552000,1.616000,1.484000,1.583000,1.583000,0
2016-08-09,1.594000,1.594000,1.480000,1.553000,1.553000,0
2016-08-16,1.529000,1.592000,1.515000,1.539000,1.539000,0
2016-08-23,1.556000,1.635000,1.527000,1.566000,1.566000,0
2016-08-30,1.570000,1.621000,1.544000,1.596000,1.596000,0
2016-09-06,1.604000,1.696000,1.519000,1.672000,1.672000,0
2016-09-13,1.663000,1.752000,1.661000,1.696000,1.696000,0
2016-09-20,1.686000,1.724000,1.574000,1.589000,1.589000,0
2016-09-27,1.562000,1.626000,1.543000,1.622000,1.622000,0
2016-10-04,1.624000,1.771000,1.615000,1.723000,1.723000,0
2016-10-11,1.771000,1.801000,1.729000,1.766000,1.766000,0
2016-10-18,1.770000,1.787000,1.724000,1.763000,1.763000,0
2016-10-25,1.774000,1.879000,1.742000,1.834000,1.834000,0
2016-11-01,1.847000,1.879000,1.771000,1.828000,1.828000,0
2016-11-08,1.823000,2.270000,1.819000,2.222000,2.222000,0
2016-11-15,2.215000,2.355000,2.201000,2.339000,2.339000,0
2016-11-22,2.298000,2.417000,2.287000,2.320000,2.320000,0
2016-11-29,2.327000,2.492000,2.300000,2.387000,2.387000,0
2016-12-06,2.385000,2.512000,2.346000,2.479000,2.479000,0
2016-12-13,2.449000,2.621000,2.424000,2.542000,2.542000,0
2016-12-20,2.566000,2.590000,2.526000,2.543000,2.543000,0
2016-12-27,2.552000,2.576000,2.432000,2.446000,2.446000,0
2017-01-03,2.511000,2.518000,2.339000,2.376000,2.376000,0
2017-01-10,2.390000,2.431000,2.309000,2.380000,2.380000,0
2017-01-17,2.333000,2.513000,2.313000,2.403000,2.403000,0
2017-01-24,2.436000,2.555000,2.419000,2.483000,2.483000,0
2017-01-31,2.485000,2.516000,2.406000,2.413000,2.413000,0
2017-02-07,2.423000,2.452000,2.325000,2.434000,2.434000,0
2017-02-14,2.441000,2.524000,2.400000,2.425000,2.425000,0
2017-02-21,2.456000,2.461000,2.314000,2.369000,2.369000,0
2017-02-28,2.356000,2.520000,2.337000,2.494000,2.494000,0
2017-03-07,2.511000,2.615000,2.503000,2.608000,2.608000,0
2017-03-14,2.608000,2.613000,2.472000,2.473000,2.473000,0
2017-03-21,2.493000,2.499000,2.348000,2.373000,2.373000,0
2017-03-28,2.366000,2.427000,2.332000,2.350000,2.350000,0
2017-04-04,2.325000,2.391000,2.271000,2.361000,2.361000,0
2017-04-11,2.343000,2.343000,2.218000,2.252000,2.252000,0
2017-04-18,2.223000,2.313000,2.177000,2.273000,2.273000,0
2017-04-25,2.305000,2.350000,2.280000,2.325000,2.325000,0
2017-05-02,2.338000,2.390000,2.279000,2.376000,2.376000,0
2017-05-09,2.389000,2.423000,2.322000,2.338000,2.338000,0
2017-05-16,2.354000,2.359000,2.191000,2.254000,2.254000,0
2017-05-23,2.245000,2.297000,2.231000,2.250000,2.250000,0
2017-05-30,2.238000,2.248000,2.144000,2.182000,2.182000,0
2017-06-06,2.142000,2.229000,2.133000,2.213000,2.213000,0
2017-06-13,2.213000,2.227000,2.103000,2.190000,2.190000,0
2017-06-20,2.174000,2.183000,2.121000,2.137000,2.137000,0
2017-06-27,2.170000,2.353000,2.168000,2.346000,2.346000,0
2017-07-04,2.336000,2.396000,2.323000,2.371000,2.371000,0
2017-07-11,2.387000,2.391000,2.279000,2.309000,2.309000,0
2017-07-18,2.293000,2.300000,2.225000,2.254000,2.254000,0
2017-07-25,2.280000,2.337000,2.278000,2.292000,2.292000,0
2017-08-01,2.305000,2.321000,2.228000,2.257000,2.257000,0
2017-08-08,2.260000,2.291000,2.182000,2.219000,2.219000,0
2017-08-15,2.261000,2.283000,2.163000,2.180000,2.180000,0
2017-08-22,2.206000,2.217000,2.155000,2.159000,2.159000,0
2017-08-29,2.112000,2.167000,2.091000,2.157000,2.157000,0
2017-09-05,2.138000,2.138000,2.034000,2.125000,2.125000,0
2017-09-12,2.146000,2.238000,2.143000,2.229000,2.229000,0
2017-09-19,2.220000,2.289000,2.215000,2.220000,2.220000,0
2017-09-26,2.225000,2.344000,2.220000,2.337000,2.337000,0
2017-10-03,2.348000,2.402000,2.309000,2.361000,2.361000,0
2017-10-10,2.355000,2.364000,2.273000,2.307000,2.307000,0
2017-10-17,2.305000,2.392000,2.298000,2.376000,2.376000,0
2017-10-24,2.408000,2.475000,2.370000,2.370000,2.370000,0
2017-10-31,2.370000,2.401000,2.315000,2.320000,2.320000,0
2017-11-07,2.327000,2.406000,2.304000,2.400000,2.400000,0
2017-11-14,2.388000,2.407000,2.319000,2.372000,2.372000,0
2017-11-21,2.358000,2.374000,2.319000,2.328000,2.328000,0
2017-11-28,2.328000,2.437000,2.310000,2.379000,2.379000,0
2017-12-05,2.390000,2.396000,2.314000,2.385000,2.385000,0
2017-12-12,2.392000,2.426000,2.344000,2.392000,2.392000,0
2017-12-19,2.409000,2.499000,2.407000,2.485000,2.485000,0
2017-12-26,2.488000,2.490000,2.405000,2.405000,2.405000,0
2018-01-02,2.433000,2.489000,2.425000,2.480000,2.480000,0
2018-01-09,2.491000,2.595000,2.489000,2.552000,2.552000,0
2018-01-16,2.539000,2.665000,2.526000,2.665000,2.665000,0
2018-01-23,2.628000,2.725000,2.611000,2.699000,2.699000,0
2018-01-30,2.711000,2.862000,2.698000,2.794000,2.794000,0
2018-02-06,2.738000,2.884000,2.736000,2.857000,2.857000,0
2018-02-13,2.844000,2.926000,2.817000,2.877000,2.877000,0
2018-02-20,2.902000,2.943000,2.831000,2.859000,2.859000,0
2018-02-27,2.870000,2.925000,2.795000,2.881000,2.881000,0
2018-03-06,2.894000,2.914000,2.848000,2.870000,2.870000,0
2018-03-13,2.866000,2.879000,2.801000,2.845000,2.845000,0
2018-03-20,2.870000,2.936000,2.799000,2.843000,2.843000,0
2018-03-27,2.841000,2.841000,2.717000,2.732000,2.732000,0
2018-04-03,2.759000,2.834000,2.748000,2.786000,2.786000,0
2018-04-10,2.799000,2.865000,2.755000,2.832000,2.832000,0
2018-04-17,2.838000,2.990000,2.814000,2.973000,2.973000,0
2018-04-24,2.975000,3.035000,2.935000,2.936000,2.936000,0
2018-05-01,2.966000,2.989000,2.911000,2.950000,2.950000,0
2018-05-08,2.955000,3.010000,2.951000,2.995000,2.995000,0
2018-05-15,3.026000,3.115000,3.023000,3.065000,3.065000,0
2018-05-22,3.074000,3.078000,2.922000,2.931000,2.931000,0
2018-05-29,2.879000,2.941000,2.759000,2.937000,2.937000,0
2018-06-05,2.911000,2.992000,2.884000,2.957000,2.957000,0
2018-06-12,2.970000,3.009000,2.889000,2.926000,2.926000,0
2018-06-19,2.884000,2.930000,2.866000,2.875000,2.875000,0
2018-06-26,2.869000,2.891000,2.824000,2.866000,2.866000,0
2018-07-03,2.882000,2.882000,2.811000,2.860000,2.860000,0
2018-07-10,2.867000,2.877000,2.827000,2.858000,2.858000,0
2018-07-17,2.851000,2.965000,2.834000,2.965000,2.965000,0
2018-07-24,2.958000,2.990000,2.928000,2.975000,2.975000,0
2018-07-31,2.954000,3.016000,2.925000,2.938000,2.938000,0
2018-08-07,2.954000,2.986000,2.853000,2.877000,2.877000,0
2018-08-14,2.893000,2.895000,2.821000,2.823000,2.823000,0
2018-08-21,2.844000,2.853000,2.808000,2.848000,2.848000,0
2018-08-28,2.853000,2.899000,2.831000,2.853000,2.853000,0
2018-09-04,2.869000,2.950000,2.868000,2.937000,2.937000,0
2018-09-11,2.953000,3.020000,2.944000,3.001000,3.001000,0
2018-09-18,3.007000,3.096000,3.005000,3.078000,3.078000,0
2018-09-25,3.098000,3.110000,3.030000,3.080000,3.080000,0
2018-10-02,3.069000,3.248000,3.046000,3.233000,3.233000,0
2018-10-09,3.239000,3.242000,3.127000,3.163000,3.163000,0
2018-10-16,3.173000,3.215000,3.146000,3.196000,3.196000,0
2018-10-23,3.149000,3.166000,3.059000,3.087000,3.087000,0
2018-10-30,3.117000,3.216000,3.094000,3.201000,3.201000,0
2018-11-06,3.193000,3.239000,3.180000,3.186000,3.186000,0
2018-11-13,3.167000,3.169000,3.052000,3.057000,3.057000,0
2018-11-20,3.041000,3.085000,3.032000,3.072000,3.072000,0
2018-11-27,3.057000,3.075000,2.986000,2.992000,2.992000,0
2018-12-04,2.966000,2.970000,2.825000,2.856000,2.856000,0
2018-12-11,2.877000,2.919000,2.847000,2.857000,2.857000,0
2018-12-18,2.832000,2.861000,2.749000,2.749000,2.749000,0
2018-12-25,2.751000,2.797000,2.679000,2.686000,2.686000,0
2019-01-01,2.652000,2.687000,2.554000,2.682000,2.682000,0
2019-01-08,2.701000,2.748000,2.672000,2.710000,2.710000,0
2019-01-15,2.699000,2.799000,2.679000,2.784000,2.784000,0
2019-01-22,2.755000,2.779000,2.701000,2.744000,2.744000,0
2019-01-29,2.739000,2.748000,2.626000,2.724000,2.724000,0
2019-02-05,2.729000,2.729000,2.625000,2.661000,2.661000,0
2019-02-12,2.682000,2.715000,2.643000,2.666000,2.666000,0
2019-02-19,2.670000,2.697000,2.632000,2.673000,2.673000,0
2019-02-26,2.655000,2.759000,2.632000,2.722000,2.722000,0
2019-03-05,2.742000,2.750000,2.607000,2.643000,2.643000,0
2019-03-12,2.654000,2.656000,2.580000,2.602000,2.602000,0
2019-03-19,2.611000,2.634000,2.377000,2.420000,2.420000,0
2019-03-26,2.448000,2.499000,2.356000,2.497000,2.497000,0
2019-04-02,2.474000,2.544000,2.469000,2.519000,2.519000,0
2019-04-09,2.517000,2.574000,2.463000,2.553000,2.553000,0
2019-04-16,2.574000,2.614000,2.549000,2.590000,2.590000,0
2019-04-23,2.592000,2.592000,2.495000,2.536000,2.536000,0
2019-04-30,2.532000,2.576000,2.455000,2.500000,2.500000,0
2019-05-07,2.478000,2.487000,2.389000,2.405000,2.405000,0
2019-05-14,2.414000,2.428000,2.361000,2.416000,2.416000,0
2019-05-21,2.428000,2.441000,2.294000,2.324000,2.324000,0
2019-05-28,2.299000,2.299000,2.081000,2.081000,2.081000,0
2019-06-04,2.126000,2.147000,2.053000,2.143000,2.143000,0
2019-06-11,2.171000,2.174000,2.075000,2.086000,2.086000,0
2019-06-18,2.035000,2.099000,1.975000,2.021000,2.021000,0
2019-06-25,2.012000,2.049000,1.982000,2.034000,2.034000,0
2019-07-02,2.024000,2.068000,1.943000,2.034000,2.034000,0
2019-07-09,2.060000,2.148000,2.041000,2.092000,2.092000,0
2019-07-16,2.099000,2.143000,2.027000,2.043000,2.043000,0
2019-07-23,2.048000,2.100000,2.012000,2.055000,2.055000,0
2019-07-30,2.055000,2.075000,1.729000,1.735000,1.735000,0
2019-08-06,1.753000,1.793000,1.595000,1.639000,1.639000,0
2019-08-13,1.645000,1.717000,1.475000,1.598000,1.598000,0
2019-08-20,1.579000,1.623000,1.506000,1.545000,1.545000,0
2019-08-27,1.513000,1.535000,1.446000,1.506000,1.506000,0
2019-09-03,1.483000,1.635000,1.429000,1.622000,1.622000,0
2019-09-10,1.647000,1.903000,1.635000,1.841000,1.841000,0
2019-09-17,1.815000,1.849000,1.665000,1.708000,1.708000,0
2019-09-24,1.704000,1.735000,1.635000,1.675000,1.675000,0
2019-10-01,1.727000,1.755000,1.510000,1.553000,1.553000,0
2019-10-08,1.520000,1.764000,1.510000,1.733000,1.733000,0
2019-10-15,1.691000,1.805000,1.689000,1.792000,1.792000,0
2019-10-22,1.775000,1.860000,1.731000,1.853000,1.853000,0
2019-10-29,1.839000,1.851000,1.670000,1.786000,1.786000,0
2019-11-05,1.825000,1.971000,1.807000,1.943000,1.943000,0
2019-11-12,1.940000,1.949000,1.795000,1.808000,1.808000,0
2019-11-19,1.817000,1.817000,1.730000,1.764000,1.764000,0
2019-11-26,1.745000,1.854000,1.731000,1.836000,1.836000,0
2019-12-03,1.788000,1.864000,1.693000,1.829000,1.829000,0
2019-12-10,1.810000,1.924000,1.778000,1.892000,1.892000,0
2019-12-17,1.861000,1.947000,1.856000,1.935000,1.935000,0
2019-12-24,1.935000,1.949000,1.870000,1.895000,1.895000,0
2019-12-31,1.898000,1.930000,1.766000,1.811000,1.811000,0
2020-01-07,1.797000,1.900000,1.797000,1.848000,1.848000,0
2020-01-14,1.842000,1.853000,1.780000,1.836000,1.836000,0
2020-01-21,1.797000,1.797000,1.605000,1.605000,1.605000,0
2020-01-28,1.624000,1.655000,1.512000,1.520000,1.520000,0
2020-02-04,1.577000,1.668000,1.544000,1.547000,1.547000,0
2020-02-11,1.595000,1.639000,1.573000,1.588000,1.588000,0
2020-02-18,1.544000,1.587000,1.352000,1.377000,1.377000,0
2020-02-25,1.374000,1.381000,1.059000,1.088000,1.088000,0
2020-03-03,1.130000,1.163000,0.398000,0.499000,0.499000,0
2020-03-10,0.654000,0.986000,0.565000,0.728000,0.728000,0
2020-03-17,0.794000,1.266000,0.715000,0.764000,0.764000,0
2020-03-24,0.823000,0.896000,0.599000,0.670000,0.670000,0
2020-03-31,0.701000,0.720000,0.568000,0.676000,0.676000,0
2020-04-07,0.734000,0.784000,0.713000,0.749000,0.749000,0
2020-04-14,0.747000,0.757000,0.587000,0.626000,0.626000,0
2020-04-21,0.550000,0.662000,0.543000,0.656000,0.656000,0
2020-04-28,0.651000,0.652000,0.581000,0.637000,0.637000,0
2020-05-05,0.659000,0.743000,0.622000,0.726000,0.726000,0
2020-05-12,0.711000,0.744000,0.590000,0.744000,0.744000,0
2020-05-19,0.729000,0.745000,0.648000,0.657000,0.657000,0
2020-05-26,0.697000,0.723000,0.648000,0.662000,0.662000,0
2020-06-02,0.685000,0.957000,0.661000,0.884000,0.884000,0
2020-06-09,0.837000,0.840000,0.651000,0.702000,0.702000,0
2020-06-16,0.761000,0.784000,0.674000,0.704000,0.704000,0
2020-06-23,0.725000,0.730000,0.632000,0.636000,0.636000,0
2020-06-30,0.625000,0.724000,0.619000,0.684000,0.684000,0
2020-07-07,0.674000,0.681000,0.573000,0.640000,0.640000,0
2020-07-14,0.627000,0.658000,0.600000,0.620000,0.620000,0
2020-07-21,0.617000,0.622000,0.574000,0.609000,0.609000,0
2020-07-28,0.605000,0.607000,0.528000,0.563000,0.563000,0
2020-08-04,0.538000,0.576000,0.504000,0.574000,0.574000,0
2020-08-11,0.610000,0.727000,0.610000,0.683000,0.683000,0
2020-08-18,0.679000,0.688000,0.622000,0.646000,0.646000,0
2020-08-25,0.685000,0.746000,0.649000,0.693000,0.693000,0
2020-09-01,0.720000,0.729000,0.606000,0.721000,0.721000,0
2020-09-08,0.679000,0.723000,0.653000,0.671000,0.671000,0
2020-09-15,0.685000,0.702000,0.646000,0.671000,0.671000,0
2020-09-22,0.669000,0.692000,0.651000,0.663000,0.663000,0
2020-09-29,0.650000,0.762000,0.641000,0.762000,0.762000,0
2020-10-06,0.785000,0.799000,0.727000,0.777000,0.777000,0
2020-10-13,0.757000,0.781000,0.693000,0.761000,0.761000,0
2020-10-20,0.779000,0.872000,0.776000,0.801000,0.801000,0
2020-10-27,0.794000,0.865000,0.746000,0.849000,0.849000,0
2020-11-03,0.871000,0.975000,0.748000,0.958000,0.958000,0
