Date,Open,High,Low,Close,Adj Close,Volume
2011-01-01,0.135000,0.145000,0.110000,0.135000,0.135000,0
2011-01-08,0.135000,0.145000,0.135000,0.145000,0.145000,0
2011-01-15,0.145000,0.155000,0.145000,0.150000,0.150000,0
2011-01-22,0.150000,0.160000,0.130000,0.135000,0.135000,0
2011-01-29,0.135000,0.155000,0.135000,0.145000,0.145000,0
2011-02-05,0.145000,0.150000,0.100000,0.110000,0.110000,0
2011-02-12,0.110000,0.125000,0.075000,0.090000,0.090000,0
2011-02-19,0.090000,0.140000,0.090000,0.125000,0.125000,0
2011-02-26,0.125000,0.140000,0.110000,0.110000,0.110000,0
2011-03-05,0.110000,0.115000,0.060000,0.070000,0.070000,0
2011-03-12,0.070000,0.100000,0.060000,0.065000,0.065000,0
2011-03-19,0.070000,0.090000,0.060000,0.080000,0.080000,0
2011-03-26,0.085000,0.105000,0.040000,0.055000,0.055000,0
2011-04-02,0.040000,0.070000,0.025000,0.035000,0.035000,0
2011-04-09,0.030000,0.070000,0.030000,0.060000,0.060000,0
2011-04-16,0.060000,0.065000,0.035000,0.045000,0.045000,0
2011-04-23,0.050000,0.060000,0.015000,0.040000,0.040000,0
2011-04-30,0.040000,0.040000,0.005000,0.005000,0.005000,0
2011-05-07,0.005000,0.035000,0.005000,0.020000,0.020000,0
2011-05-14,0.020000,0.055000,0.020000,0.040000,0.040000,0
2011-05-21,0.040000,0.050000,0.035000,0.035000,0.035000,0
2011-05-28,0.045000,0.055000,0.025000,0.030000,0.030000,0
2011-06-04,0.030000,0.040000,0.025000,0.035000,0.035000,0
2011-06-11,0.035000,0.055000,0.020000,0.025000,0.025000,0
2011-06-18,0.025000,0.025000,0.005000,0.010000,0.010000,0
2011-06-25,0.015000,0.030000,0.005000,0.010000,0.010000,0
2011-07-02,0.015000,0.035000,0.005000,0.020000,0.020000,0
2011-07-09,0.020000,0.030000,0.005000,0.005000,0.005000,0
2011-07-16,0.015000,0.040000,0.005000,0.030000,0.030000,0
2011-07-23,0.040000,0.095000,0.025000,0.090000,0.090000,0
2011-07-30,0.075000,0.090000,0.005000,0.010000,0.010000,0
2011-08-06,0.015000,0.050000,0.005000,0.005000,0.005000,0
2011-08-13,0.005000,0.020000,0.005000,0.010000,0.010000,0
2011-08-20,0.010000,0.010000,0.005000,0.010000,0.010000,0
2011-08-27,0.010000,0.020000,0.005000,0.015000,0.015000,0
2011-09-03,0.020000,0.025000,0.005000,0.005000,0.005000,0
2011-09-10,0.005000,0.010000,0.005000,0.005000,0.005000,0
2011-09-17,0.005000,0.010000,0.005000,0.005000,0.005000,0
2011-09-24,0.005000,0.025000,0.005000,0.010000,0.010000,0
2011-10-01,0.015000,0.020000,0.005000,0.005000,0.005000,0
2011-10-08,0.005000,0.020000,0.005000,0.015000,0.015000,0
2011-10-15,0.015000,0.030000,0.010000,0.015000,0.015000,0
2011-10-22,0.015000,0.015000,0.005000,0.010000,0.010000,0
2011-10-29,0.005000,0.020000,0.005000,0.005000,0.005000,0
2011-11-05,0.005000,0.010000,0.005000,0.005000,0.005000,0
2011-11-12,0.005000,0.015000,0.005000,0.005000,0.005000,0
2011-11-19,0.005000,0.020000,0.005000,0.005000,0.005000,0
2011-11-26,0.020000,0.020000,0.005000,0.015000,0.015000,0
2011-12-03,0.015000,0.015000,0.005000,0.005000,0.005000,0
2011-12-10,0.005000,0.005000,0.005000,0.005000,0.005000,0
2011-12-17,0.005000,0.010000,0.005000,0.005000,0.005000,0
2011-12-24,0.005000,0.015000,0.005000,0.005000,0.005000,0
2011-12-31,0.015000,0.020000,0.005000,0.015000,0.015000,0
2012-01-07,0.010000,0.025000,0.005000,0.020000,0.020000,0
2012-01-14,0.020000,0.045000,0.020000,0.040000,0.040000,0
2012-01-21,0.040000,0.055000,0.035000,0.050000,0.050000,0
2012-01-28,0.045000,0.080000,0.035000,0.070000,0.070000,0
2012-02-04,0.070000,0.090000,0.060000,0.080000,0.080000,0
2012-02-11,0.085000,0.120000,0.055000,0.075000,0.075000,0
2012-02-18,0.070000,0.095000,0.060000,0.090000,0.090000,0
2012-02-25,0.095000,0.105000,0.060000,0.060000,0.060000,0
2012-03-03,0.060000,0.080000,0.055000,0.080000,0.080000,0
2012-03-10,0.080000,0.095000,0.075000,0.080000,0.080000,0
2012-03-17,0.080000,0.095000,0.065000,0.070000,0.070000,0
2012-03-24,0.070000,0.080000,0.055000,0.065000,0.065000,0
2012-03-31,0.065000,0.075000,0.055000,0.070000,0.070000,0
2012-04-07,0.065000,0.085000,0.065000,0.080000,0.080000,0
2012-04-14,0.075000,0.080000,0.060000,0.065000,0.065000,0
2012-04-21,0.065000,0.090000,0.065000,0.085000,0.085000,0
2012-04-28,0.090000,0.100000,0.065000,0.070000,0.070000,0
2012-05-05,0.075000,0.095000,0.075000,0.090000,0.090000,0
2012-05-12,0.090000,0.095000,0.075000,0.075000,0.075000,0
2012-05-19,0.055000,0.090000,0.055000,0.080000,0.080000,0
2012-05-26,0.080000,0.085000,0.050000,0.065000,0.065000,0
