Date,Open,High,Low,Close,Adj Close,Volume
2011-01-01,314.720001,315.839996,297.440002,301.359985,301.359985,6373239
2011-01-08,304.640015,314.160004,302.399994,311.359985,311.359985,4360088
2011-01-15,307.920013,312.000000,298.239990,300.079987,300.079987,4261675
2011-01-22,295.200012,301.679993,287.440002,300.640015,300.640015,8938239
2011-01-29,298.239990,312.079987,297.279999,298.720001,298.720001,10130927
2011-02-05,297.679993,298.959991,286.959991,288.399994,288.399994,8346276
2011-02-12,289.519989,294.160004,281.679993,290.880005,290.880005,9159876
2011-02-19,312.399994,324.799988,302.320007,317.440002,317.440002,18867489
2011-02-26,315.600006,339.359985,312.799988,338.640015,338.640015,13484776
2011-03-05,342.000000,342.640015,322.880005,325.519989,325.519989,15096539
2011-03-12,325.040009,329.200012,313.200012,327.760010,327.760010,13310826
2011-03-19,330.160004,340.320007,327.600006,337.440002,337.440002,8793427
2011-03-26,331.519989,345.679993,330.559998,345.359985,345.359985,6916939
2011-04-02,344.959991,361.600006,344.000000,361.200012,361.200012,6613527
2011-04-09,358.320007,359.040009,336.799988,349.679993,349.679993,8457738
2011-04-16,345.279999,357.119995,340.000000,356.559998,356.559998,4694076
2011-04-23,358.959991,362.799988,351.760010,361.200012,361.200012,5375427
2011-04-30,359.920013,364.799988,308.000000,310.959991,310.959991,18210814
2011-05-07,315.279999,330.079987,304.959991,315.519989,315.519989,14582364
2011-05-14,314.079987,320.239990,301.760010,315.760010,315.760010,10749164
2011-05-21,306.480011,320.799988,304.239990,317.679993,317.679993,8748664
2011-05-28,325.279999,325.920013,310.799988,317.279999,317.279999,6301414
2011-06-04,315.200012,323.200012,308.559998,312.559998,312.559998,7357438
2011-06-11,309.760010,315.119995,289.600006,293.040009,293.040009,8160526
2011-06-18,291.920013,300.399994,281.679993,286.480011,286.480011,7850839
2011-06-25,282.640015,300.799988,281.119995,297.200012,297.200012,6603139
2011-07-02,301.760010,311.839996,300.000000,302.399994,302.399994,4906764
2011-07-09,298.239990,310.959991,295.440002,305.040009,305.040009,6365876
2011-07-16,301.600006,312.720001,296.799988,311.440002,311.440002,4728789
2011-07-23,308.000000,314.000000,297.600006,299.359985,299.359985,4730800
2011-07-30,307.119995,307.760010,263.200012,271.600006,271.600006,10992513
2011-08-06,260.399994,272.480011,242.479996,265.839996,265.839996,14554563
2011-08-13,269.279999,277.040009,251.600006,256.959991,256.959991,9130988
2011-08-20,261.760010,268.959991,254.800003,265.200012,265.200012,8831051
2011-08-27,271.760010,279.119995,265.359985,269.119995,269.119995,5786440
