Date,Open,High,Low,Close,Adj Close,Volume
2013-08-06,170.369995,170.740005,168.380005,169.110001,139.699905,434882000
2013-08-13,169.410004,169.899994,164.759995,164.770004,136.114700,540872800
2013-08-20,165.039993,167.300003,164.190002,166.000000,137.130859,530887300
2013-08-27,164.360001,166.000000,163.050003,163.649994,135.189499,520861800
2013-09-03,165.229996,167.729996,163.699997,167.630005,138.477280,550170800
2013-09-10,168.639999,171.240005,168.259995,170.309998,140.691223,462629100
2013-09-17,170.460007,173.600006,169.389999,169.929993,140.377319,670084400
2013-09-24,169.899994,170.529999,167.149994,168.009995,139.467743,543865300
2013-10-01,168.139999,169.500000,166.839996,167.429993,138.986252,610381000
2013-10-08,167.399994,171.080002,164.529999,170.940002,141.900009,760089000
2013-10-15,170.509995,174.750000,169.470001,174.399994,144.772186,688970000
2013-10-22,174.910004,176.470001,173.960007,176.229996,146.291336,481101000
2013-10-29,176.630005,177.509995,175.220001,176.830002,146.789352,589680000
2013-11-05,176.139999,177.639999,174.759995,177.320007,147.196152,529500000
2013-11-12,176.940002,180.500000,176.089996,179.419998,148.939362,498883000
2013-11-19,179.330002,181.169998,177.979996,180.630005,149.943817,472423000
2013-11-26,180.720001,181.750000,180.250000,180.529999,149.860794,301390900
2013-12-03,179.940002,181.669998,178.350006,181.399994,150.582962,544382000
2013-12-10,180.979996,181.360001,177.759995,179.220001,148.773315,531135000
2013-12-17,179.380005,182.639999,177.320007,182.529999,151.521057,744008200
2013-12-24,182.539993,184.179993,182.529999,183.820007,153.420288,227404800
2013-12-31,184.070007,184.690002,182.080002,182.360001,152.201721,395175600
2014-01-07,183.089996,184.220001,181.339996,181.690002,151.642548,525328300
2014-01-14,182.289993,184.940002,181.949997,183.639999,153.270050,383681200
2014-01-21,184.699997,184.770004,177.119995,178.009995,148.571121,671909200
2014-01-28,178.139999,179.809998,173.830002,174.169998,145.366211,895513600
2014-02-04,174.949997,180.070007,173.710007,180.009995,150.240372,725126500
2014-02-11,180.160004,184.360001,180.039993,184.020004,153.587219,409572400
2014-02-18,184.179993,186.149994,182.600006,184.910004,154.330063,544163600
2014-02-25,185.059998,187.149994,183.750000,184.979996,154.388443,628233500
2014-03-04,186.789993,188.960007,186.750000,188.160004,157.042557,527892000
2014-03-11,188.440002,188.710007,184.440002,186.330002,155.515198,611126900
2014-03-18,186.710007,189.020004,184.619995,185.429993,154.764023,679851900
2014-03-25,186.369995,187.339996,183.899994,187.009995,156.771637,567465000
2014-04-01,187.619995,189.699997,183.960007,184.339996,154.533325,555586000
2014-04-08,184.259995,187.169998,181.309998,182.940002,153.359680,685506000
2014-04-15,183.320007,187.100006,181.509995,187.039993,156.796814,435874000
2014-04-22,187.229996,188.399994,184.960007,186.880005,156.662659,483330000
2014-04-29,187.479996,189.139999,186.619995,188.419998,157.953629,452630000
2014-05-06,188.000000,189.880005,186.009995,189.789993,159.102127,456191000
2014-05-13,190.039993,190.419998,186.479996,188.740005,158.221909,455074000
2014-05-20,188.649994,190.479996,187.070007,190.350006,159.571579,323378800
2014-05-27,191.059998,192.990005,190.949997,192.899994,161.709259,344082000
2014-06-03,192.429993,196.050003,192.250000,195.580002,163.955933,356494000
2014-06-10,195.339996,195.639999,193.110001,194.289993,162.874451,401692000
2014-06-17,194.020004,196.600006,193.809998,195.880005,164.207367,447228000
2014-06-24,195.529999,196.500000,194.130005,195.720001,164.859497,404977300
2014-07-01,196.199997,198.289993,196.130005,197.509995,166.367203,257579800
2014-07-08,197.149994,197.860001,195.059998,197.600006,166.443069,403076000
2014-07-15,197.720001,198.259995,195.429993,197.339996,166.224045,528613400
2014-07-22,198.009995,199.059998,196.619995,197.800003,166.611511,336274000
2014-07-29,198.169998,198.449997,191.570007,193.889999,163.318054,648768000
2014-08-05,193.100006,194.660004,190.550003,193.800003,163.242218,574799000
2014-08-12,193.610001,197.449997,192.940002,197.360001,166.240845,415425000
2014-08-19,197.839996,200.589996,197.440002,200.199997,168.633087,339651000
2014-08-26,200.330002,200.820007,199.389999,200.710007,169.062653,219409000
2014-09-02,200.970001,201.580002,199.410004,200.589996,168.961578,381447000
2014-09-09,200.410004,200.550003,198.380005,198.979996,167.605453,416426700
2014-09-16,198.610001,201.899994,198.500000,199.149994,167.748657,609659000
2014-09-23,198.429993,199.690002,196.050003,197.539993,167.170288,567628000
2014-09-30,197.690002,198.300003,192.350006,196.289993,166.112457,692732000
2014-10-07,195.279999,196.919998,187.300003,187.410004,158.597687,997927000
2014-10-14,188.419998,190.449997,181.919998,190.300003,161.043365,1211589000
2014-10-21,191.679993,196.490005,191.479996,196.160004,166.002472,662596000
2014-10-28,196.820007,202.449997,196.729996,201.770004,170.750015,603126000
2014-11-04,201.229996,204.039993,200.059998,203.979996,172.620224,448000000
2014-11-11,204.059998,204.830002,203.210007,204.369995,172.950211,390836100
2014-11-18,204.440002,207.839996,204.179993,207.259995,175.395996,439489500
2014-11-25,207.539993,207.869995,205.380005,205.759995,174.126526,303134600
2014-12-02,205.809998,208.470001,205.779999,206.610001,174.845901,434389500
2014-12-09,204.369995,206.600006,198.779999,199.509995,168.837433,836345300
2014-12-16,198.580002,212.970001,197.860001,207.470001,175.573654,1164491300
2014-12-23,208.169998,208.970001,207.399994,208.720001,177.606354,302101900
2014-12-30,208.210007,208.369995,201.350006,201.720001,171.649841,494973100
2015-01-06,202.089996,206.419998,198.860001,202.649994,172.441193,784679300
2015-01-13,204.119995,205.479996,198.550003,201.630005,171.573227,796037900
2015-01-20,202.399994,206.259995,200.169998,205.449997,174.823807,637816300
2015-01-27,202.970001,204.289993,197.860001,201.919998,171.820053,836981000
2015-02-03,203.000000,207.240005,202.550003,204.630005,174.126022,569363800
2015-02-10,205.880005,209.839996,204.679993,209.779999,178.508316,378468300
2015-02-17,209.399994,211.330002,208.729996,211.210007,179.725159,464391100
2015-02-24,211.119995,212.240005,210.600006,211.990005,180.388916,413799300
2015-03-03,211.470001,212.050003,207.100006,208.360001,177.300003,579642900
2015-03-10,206.710007,208.690002,204.399994,208.580002,177.487152,659770600
2015-03-17,207.690002,211.270004,206.619995,210.000000,178.695557,690735800
2015-03-24,209.850006,210.399994,204.119995,208.250000,177.997391,605513600
2015-03-31,207.259995,208.449997,204.509995,207.830002,177.638458,465341400
2015-04-07,207.860001,210.630005,207.080002,209.089996,178.715393,403296600
2015-04-14,208.850006,211.039993,207.009995,209.850006,179.364975,526866800
2015-04-21,210.669998,212.479996,208.899994,210.770004,180.151306,394095800
2015-04-28,210.740005,212.020004,207.619995,211.320007,180.621445,548180200
2015-05-05,211.029999,211.889999,206.759995,210.610001,180.014587,568216700
2015-05-12,209.610001,213.399994,208.619995,213.100006,182.142822,461389300
2015-05-19,213.240005,213.779999,212.500000,212.990005,182.048859,271170200
