Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,163.490005,164.139999,158.889999,159.429993,159.429993,55090900
2013-01-08,160.460007,162.559998,159.899994,161.539993,161.539993,48426200
2013-01-15,162.800003,164.399994,161.830002,163.089996,163.089996,44242000
2013-01-22,163.479996,164.220001,160.020004,160.289993,160.289993,46002200
2013-01-29,161.009995,163.039993,160.470001,162.000000,162.000000,48968100
2013-02-05,162.750000,162.960007,159.250000,159.699997,159.699997,46114700
2013-02-12,159.350006,160.050003,154.559998,155.759995,155.759995,52377900
2013-02-19,155.800003,155.839996,150.839996,154.339996,154.339996,80274100
2013-02-26,154.389999,156.800003,151.869995,152.300003,152.300003,60465400
2013-03-05,153.100006,153.389999,151.399994,152.990005,152.990005,44917100
2013-03-12,154.070007,155.929993,153.009995,155.380005,155.380005,41116200
2013-03-19,155.220001,156.429993,154.360001,155.240005,155.240005,35802300
2013-03-26,154.470001,155.619995,154.220001,154.669998,154.669998,25245000
2013-04-02,153.089996,153.309998,149.440002,152.160004,152.160004,58305900
2013-04-09,152.320007,153.850006,130.509995,131.309998,131.309998,183018800
2013-04-16,134.899994,138.270004,131.759995,137.899994,137.899994,123363200
2013-04-23,137.220001,143.429993,135.850006,142.300003,142.300003,74213400
2013-04-30,142.270004,142.830002,139.300003,142.149994,142.149994,56115100
2013-05-07,140.380005,142.809998,137.259995,138.429993,138.429993,54416200
2013-05-14,137.949997,139.160004,130.850006,135.119995,135.119995,83657800
2013-05-21,132.169998,136.770004,130.949997,133.759995,133.759995,56307900
2013-05-28,133.679993,137.110001,132.800003,136.509995,136.509995,48739900
2013-06-04,135.210007,137.619995,132.990005,133.940002,133.940002,39995000
2013-06-11,132.309998,134.830002,132.240005,133.770004,133.770004,29262700
2013-06-18,132.720001,133.149994,123.309998,123.930000,123.930000,78618500
2013-06-25,123.650002,123.900002,114.680000,121.129997,121.129997,113047000
2013-07-02,121.339996,121.769997,116.739998,119.510002,119.510002,37545300
2013-07-09,120.839996,124.389999,120.050003,124.180000,124.180000,44894900
2013-07-16,124.760002,129.460007,122.730003,128.839996,128.839996,39230300
2013-07-23,128.699997,130.139999,126.779999,128.470001,128.470001,33204200
2013-07-30,127.949997,128.919998,125.339996,125.699997,125.699997,41537500
2013-08-06,124.330002,129.710007,123.550003,129.130005,129.130005,33580800
2013-08-13,128.490005,133.270004,127.379997,132.009995,132.009995,55841100
2013-08-20,132.029999,135.600006,131.509995,135.449997,135.449997,43586600
2013-08-27,136.940002,137.550003,134.440002,134.619995,134.619995,40553100
2013-09-03,135.460007,136.789993,131.800003,133.910004,133.910004,40543900
2013-09-10,131.820007,132.000000,126.209999,126.449997,126.449997,48313200
2013-09-17,126.809998,132.779999,125.150002,127.550003,127.550003,74249400
2013-09-24,126.400002,129.580002,126.339996,128.179993,128.179993,40769300
2013-10-01,125.250000,128.330002,123.809998,127.639999,127.639999,54004700
2013-10-08,127.790001,128.449997,121.849998,122.830002,122.830002,50319200
2013-10-15,122.279999,127.860001,122.220001,126.980003,126.980003,37438400
2013-10-22,128.250000,131.440002,128.220001,130.559998,130.559998,39738300
